time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.008546,0.1209,-0.0420,0.0598,0.141
0.009730,0.1209,-0.0420,0.0598,0.141
0.029759,0.0681,-0.1169,0.0527,0.145
0.045157,-0.0423,-0.2095,-0.0093,0.214
0.077173,0.0525,-0.0087,0.0924,0.107
0.093875,0.0186,0.1048,0.1151,0.157
0.119645,0.0256,0.0552,0.0803,0.101
0.127206,0.0507,0.0245,0.0528,0.077
0.147530,0.0751,0.0101,0.0288,0.081
0.168114,-0.0180,-0.0127,0.0311,0.038
0.204026,-0.0735,-0.0163,-0.0105,0.076
0.211320,-0.0629,-0.0585,0.0011,0.086
0.229468,-0.0019,-0.0383,0.0765,0.086
0.250215,0.0831,0.0270,0.0724,0.114
0.271810,-0.0229,0.0263,-0.0516,0.062
0.303178,-0.0599,0.0234,-0.0174,0.067
0.312045,-0.1100,0.0450,0.0607,0.133
0.335322,0.0676,-0.0080,0.1016,0.122
0.352877,0.0827,0.0313,0.0326,0.094
0.373882,0.0097,0.0109,0.2650,0.265
0.406306,-0.0367,0.1023,0.3168,0.335
0.414510,0.0493,0.0163,0.1418,0.151
0.434944,-0.0116,0.4424,-0.0899,0.452
0.459029,0.0902,0.1907,0.2276,0.310
0.475892,-0.3110,-0.0320,0.2372,0.392
0.519296,-0.3113,0.6464,0.6207,0.949
0.520155,-0.2905,0.5813,0.3388,0.733
0.537587,-0.0260,0.2699,-0.0064,0.271
0.557802,0.1784,0.2549,0.0290,0.312
0.579329,-0.0712,0.3508,-0.0077,0.358
0.617004,-0.1291,0.3740,0.3006,0.497
0.629495,0.0251,0.3137,0.2035,0.375
0.642062,0.1317,0.2466,-0.0505,0.284
0.659875,-0.1136,0.2918,-0.2356,0.392
0.680534,-0.1927,0.2938,-0.0467,0.354
0.716442,0.1906,0.2186,0.3442,0.450
0.730622,0.2710,0.3043,0.3672,0.549
0.742029,0.2684,0.5166,0.3239,0.666
0.762946,0.1609,0.4899,0.5040,0.721
0.800257,-0.4288,-0.7624,0.3574,0.945
0.814623,-0.6390,-1.1161,0.4076,1.349
0.825390,-0.7627,-1.4601,0.4035,1.696
0.846188,-0.8062,-1.7244,0.5881,1.992
0.866599,-0.2660,-0.8223,1.3948,1.641
0.898469,0.7360,0.6488,1.7816,2.034
0.908361,0.5336,0.5068,1.3986,1.580
0.927936,-0.0124,-0.3428,1.3559,1.399
0.948238,-0.5854,-1.0545,1.3343,1.799
0.970200,-0.6758,-1.0466,0.7394,1.449
0.994856,-0.5370,-0.2932,0.3096,0.686
1.009902,-0.7080,0.6207,-0.0803,0.945
1.030537,-0.4087,0.8266,-0.3289,0.979
1.051332,-0.3614,0.2438,0.2978,0.528
1.072699,-0.3320,-0.3898,0.8866,1.024
1.094023,-0.3170,-0.2449,1.0399,1.114
1.113237,-0.4179,0.1929,1.0890,1.182
1.133121,-0.3702,0.1604,0.8746,0.963
1.153616,-0.4347,-0.0036,0.7925,0.904
1.174274,-0.4177,-0.1634,1.0149,1.110
1.211857,0.0044,-0.9437,1.0473,1.410
1.223543,0.1201,-0.9250,1.0009,1.368
1.241382,0.1996,-0.4064,1.1681,1.253
1.257829,0.1571,-0.2208,1.4798,1.504
1.278398,0.2202,-0.3876,1.4133,1.482
1.312471,0.4234,-1.0003,1.5649,1.905
1.328645,0.4117,-1.2852,1.5134,2.028
1.339909,0.5537,-1.4065,1.4085,2.066
1.358216,1.2423,-1.1939,1.7256,2.439
1.379617,2.1550,-1.2074,1.9875,3.171
1.415300,1.2811,-1.8745,0.8212,2.414
1.435320,0.4190,-1.8752,-0.3012,1.945
1.441997,0.0351,-1.4294,-1.2366,1.890
1.461030,-0.3147,0.3675,-2.8144,2.856
1.481105,-0.9314,2.5523,-2.5862,3.751
1.512256,-0.6214,2.6153,-0.9513,2.851
1.530126,0.1822,0.6711,0.1297,0.707
1.542649,0.4551,-0.1973,0.2721,0.566
1.563378,0.5504,-1.2858,-0.1072,1.403
1.584480,-0.2882,-0.5422,-0.4042,0.735
1.615793,-0.6336,0.5717,-0.4766,0.978
1.637764,-0.4053,0.6106,-0.2182,0.765
1.656548,-0.3363,0.1768,-0.2094,0.434
1.673541,-0.4840,0.0100,-0.1517,0.507
1.695779,-0.9194,-0.0456,0.0129,0.921
1.714585,-1.3222,0.4383,-0.2655,1.418
1.730401,-1.1820,0.7126,-0.1660,1.390
1.749867,-0.8974,0.9405,0.0864,1.303
1.770242,-0.8353,0.5749,0.6480,1.203
1.808278,-0.8786,0.0192,1.0278,1.352
1.822034,-0.9250,0.5219,0.8769,1.377
1.838774,-0.8982,0.7803,0.9623,1.530
1.855965,-0.7538,0.6676,1.4418,1.759
1.872411,-0.9454,0.0027,1.7604,1.998
1.911534,-0.2909,-0.8968,1.2462,1.563
1.929714,0.2989,-0.2023,1.0797,1.138
1.938164,0.5024,0.2798,1.0631,1.209
1.954749,1.1560,0.4833,0.8351,1.506
1.973919,1.5788,0.5166,1.5102,2.245
2.008007,1.4231,0.1117,2.4331,2.821
2.021525,1.8946,-0.3024,2.3028,2.997
2.037947,4.2692,-0.7402,1.3651,4.543
2.056742,4.0013,1.4646,-1.0096,4.379
2.076588,1.2941,3.8884,-0.9398,4.205
2.112666,-1.0459,-0.4538,-0.7050,1.340
2.129794,-1.6575,-1.4348,-0.5260,2.254
2.137630,-1.8923,-2.1856,-0.6517,2.964
2.158832,-1.3472,-2.4212,-2.1917,3.533
2.178992,0.6452,-1.0626,-3.4490,3.666
2.208225,1.7383,1.3123,-2.5347,3.342
2.220706,1.1218,1.2271,-1.5600,2.280
2.240189,0.3130,0.5538,-0.0897,0.642
2.261425,-0.5345,0.2717,0.5612,0.821
2.281921,-0.9724,0.0257,0.5224,1.104
2.308140,-1.1702,-0.2479,-0.0972,1.200
2.322397,-1.2311,-0.4652,-0.5310,1.419
2.342798,-1.2142,-0.5825,-0.4412,1.417
2.363313,-1.4920,-0.5771,-0.3968,1.648
2.384349,-1.3392,-0.6081,-0.5390,1.566
2.409219,-0.9676,-0.4190,-0.7540,1.296
2.424680,-0.6481,-0.1915,-0.6683,0.950
2.445576,-0.6439,-0.1799,-0.2998,0.733
2.466944,-0.5889,-0.4553,0.0555,0.746
2.487928,-0.1445,-0.7884,0.2232,0.832
2.524385,-0.5427,-0.5795,1.2719,1.499
2.536684,-1.1412,-0.6924,1.5615,2.054
2.553230,-1.8338,-1.1139,1.5334,2.637
2.571207,-1.3987,-1.0446,1.7215,2.452
2.606961,1.1250,-0.9521,0.9152,1.735
2.619724,1.8710,-0.1017,0.6909,1.997
2.636182,1.5594,0.5887,1.0475,1.969
2.656803,0.6904,1.0947,1.3514,1.871
2.670252,0.5035,0.5836,1.0812,1.328
2.708755,1.6240,-0.2584,2.2558,2.792
2.719876,3.8983,-2.3563,0.1955,4.559
2.736697,4.2167,-2.6723,-2.0481,5.396
2.754252,1.9933,-0.2399,-2.8372,3.476
2.773720,0.0006,1.6078,-2.5942,3.052
2.809054,-0.4331,0.8531,-2.4868,2.665
2.826525,-0.2652,0.1409,-1.5715,1.600
2.836104,-0.2360,-0.6704,-0.7480,1.032
2.855399,0.2035,-1.8830,0.1014,1.897
2.876340,0.8734,-1.0597,0.1956,1.387
2.906641,0.4247,1.5517,-0.6337,1.729
2.918996,-0.5478,0.9278,-0.9573,1.441
2.937293,-1.2540,-0.8089,-1.0803,1.842
2.958109,-1.7753,-1.3895,-0.8322,2.403
2.978985,-1.6067,-0.5809,-0.3991,1.755
3.010420,-1.4251,0.6927,-0.4420,1.645
3.028562,-1.2390,0.8216,-0.8162,1.696
3.051807,-1.1968,0.5864,-0.2345,1.353
3.068442,-1.2377,0.2299,0.3019,1.295
3.086649,-1.1265,0.4509,0.6123,1.359
3.102213,-0.9389,0.8226,0.8414,1.505
3.122043,-0.7235,1.1959,1.2264,1.859
3.142645,-0.8442,0.7081,1.0396,1.515
3.163278,-1.2686,-0.2255,0.6368,1.437
3.184881,-1.7783,-1.1211,1.0080,2.331
3.220816,1.1233,-0.8618,0.3461,1.457
3.234980,1.9314,0.2179,0.0294,1.944
3.251335,2.3349,2.2586,-0.6971,3.323
3.268071,1.8566,2.5779,1.2285,3.406
3.285537,1.5617,-0.1870,3.9435,4.246
3.324001,3.6857,-2.8656,2.7290,5.408
3.335199,4.4388,-1.4729,1.4130,4.886
3.351289,3.1726,2.9619,-1.8747,4.728
3.368087,1.5216,3.5624,-2.8645,4.818
3.389065,-0.1635,-0.0079,-2.5659,2.571
3.420588,-0.0114,-3.6437,-0.9634,3.769
3.434683,0.1185,-1.9710,-2.6747,3.325
3.451000,0.1583,-0.1810,-2.5784,2.590
3.470541,0.6545,2.8238,-1.1243,3.109
3.491560,0.0364,2.0712,-1.2315,2.410
3.520456,0.1234,-1.1145,-0.8160,1.387
3.537728,-0.1509,-1.1085,-0.3317,1.167
3.552699,-0.4967,-0.8740,-0.3475,1.064
3.572958,-1.3266,-0.4564,-0.6157,1.532
3.603512,-1.9642,-0.1687,-1.0456,2.232
3.617501,-1.9114,-0.2002,-1.2971,2.319
3.634010,-1.0072,-0.6174,-1.1711,1.663
3.654709,-0.6575,-0.8735,-0.6462,1.270
3.674806,-0.9751,-1.0309,0.0091,1.419
3.703485,-1.3159,-0.9651,0.5661,1.727
3.717789,-1.3686,-0.7362,0.7369,1.720
3.736400,-1.3884,-0.3854,1.1660,1.854
3.757071,-1.5107,-0.5301,1.2090,2.006
3.777242,-1.6943,-0.6069,0.6186,1.903
3.804777,-1.8111,0.3312,0.2716,1.861
3.818177,-1.5140,0.6158,0.2516,1.654
3.838716,0.1767,0.4805,-0.1458,0.532
3.859399,1.4284,0.1198,0.2691,1.458
3.880073,1.9081,0.0544,1.1622,2.235
3.909993,2.2716,-0.4572,1.7339,2.894
3.935812,2.0710,0.9570,2.6243,3.477
3.950656,3.0113,1.1951,3.3798,4.682
3.966181,5.1224,-1.0309,0.5353,5.252
3.983630,3.0666,-2.0529,-3.9135,5.379
4.028567,-1.3460,0.7446,-3.7242,4.029
4.030049,-1.3460,0.7446,-3.7242,4.029
4.057562,-0.4725,1.1371,-1.3063,1.795
4.066742,0.9835,0.1462,-1.4671,1.772
4.085597,1.4675,-1.0110,-1.1346,2.113
4.117798,1.5369,-0.2632,-0.4653,1.627
4.131447,0.7464,1.6726,-1.1706,2.174
4.149225,0.1907,2.0086,-1.1361,2.316
4.166478,-0.6764,1.1602,-0.8578,1.594
4.186622,-1.2675,-0.5644,-0.2764,1.415
4.217650,-1.8625,-1.6633,0.3501,2.522
4.231636,-2.0283,-0.8050,0.4032,2.219
4.248517,-2.0801,-0.3273,0.0887,2.108
4.267514,-1.9002,0.4556,-0.5540,2.031
4.288240,-1.7676,1.3088,-0.5427,2.265
4.319004,-1.4263,1.2110,0.1390,1.876
4.331972,-1.1521,0.3666,0.8177,1.460
4.348984,-1.1209,0.2949,1.2204,1.683
4.369759,-1.2237,0.8047,1.0224,1.786
4.390219,-1.1260,0.8630,1.0577,1.770
4.418782,-0.7914,0.1137,2.0711,2.220
4.432130,0.3467,-0.7597,0.8053,1.160
4.451888,1.8163,-0.1073,-1.1172,2.135
4.472515,1.5808,0.9062,-1.4403,2.323
4.493647,1.8239,1.2968,1.1387,2.511
4.527926,1.2681,0.0540,4.3643,4.545
4.545783,5.0956,-2.3022,1.4716,5.782
4.554256,5.9030,-1.7443,-0.9949,6.235
4.574812,2.8712,2.1985,-3.1655,4.806
4.595359,0.5725,2.8479,-2.2196,3.656
4.618252,-1.7473,0.2465,-0.6283,1.873
4.636059,-2.0818,-2.5059,-0.0512,3.258
4.657662,-0.5434,-3.0310,-2.1066,3.731
4.678466,0.9274,0.8781,-2.3484,2.673
4.698530,1.6745,1.7114,-1.9201,3.069
4.732807,0.1325,0.4797,-0.5196,0.720
4.746741,-0.6634,-0.3677,0.5172,0.918
4.763342,-1.0255,-0.5901,0.5749,1.315
4.780546,-1.2442,-0.7813,0.2313,1.487
4.815723,-0.6349,-0.7011,-1.1084,1.457
4.830017,-1.1228,-0.4426,-0.8441,1.473
4.847343,-1.4354,-0.3736,-0.6964,1.639
4.864536,-1.8153,-0.3755,-0.2457,1.870
4.883059,-1.8957,-0.3382,0.0723,1.927
4.917302,-1.2708,-0.4258,0.1326,1.347
4.930508,-1.0813,-0.2896,0.2310,1.143
4.947429,-1.2111,0.0835,0.4037,1.279
4.965817,-1.2030,0.1499,0.4483,1.293
4.987033,-0.7703,-0.2390,0.6789,1.054
5.023533,-1.3415,-0.6338,1.3522,2.007
5.038626,-0.9597,-0.9965,1.2092,1.837
5.047660,-0.1050,-1.0043,1.2861,1.635
5.068079,1.5261,-0.2085,1.4586,2.121
5.089775,2.0818,-0.1486,1.4821,2.560
5.123529,1.8984,-0.5254,2.1659,2.928
5.133125,1.6529,0.0534,2.6852,3.154
5.149847,2.0216,1.5900,2.7241,3.746
5.170358,3.7556,0.4202,2.5910,4.582
5.190910,4.9916,-3.3466,-0.8709,6.072
5.218539,2.0903,-1.5070,-4.3204,5.031
5.231569,0.6928,0.6642,-4.7302,4.827
5.252242,-1.7248,3.3396,-3.9666,5.465
5.272938,-2.3141,2.2706,-2.4240,4.048
5.293811,-0.6304,-0.7431,-1.9301,2.162
5.316785,0.6638,-2.3385,-0.8656,2.580
5.334637,0.8080,-1.5733,-0.9853,2.025
5.355075,0.3578,2.1476,-0.7791,2.312
5.375775,-0.3729,2.1245,-0.8041,2.302
5.396873,-0.9186,0.5430,-1.2448,1.640
5.433351,-1.5866,-0.9035,-0.4041,1.870
5.448159,-1.7239,-0.7408,0.0156,1.876
5.462374,-1.7475,-0.4156,-0.1367,1.801
5.480016,-1.8098,0.3389,-0.5918,1.934
5.499284,-1.5727,1.0284,-0.6494,1.988
5.532313,-1.2775,1.1307,0.3014,1.732
5.547524,-1.3816,0.6142,0.8233,1.722
5.561942,-1.3750,0.3271,1.0117,1.738
5.580981,-1.5036,0.0190,1.2146,1.933
5.601776,-1.6061,0.2595,1.0750,1.950
5.632243,-1.1555,0.6659,1.8676,2.295
5.646306,-0.4790,0.2751,1.9901,2.065
5.663233,0.3072,0.2617,1.3326,1.392
5.683721,1.6146,1.1398,0.0566,1.977
5.705618,2.2074,1.9659,-0.1662,2.961
5.731651,2.2429,0.7140,1.8235,2.978
5.746740,1.3181,-0.9779,3.5443,3.906
5.766187,2.7615,-3.0808,2.8513,5.025
5.787640,5.2252,-1.3259,-0.5844,5.422
5.816757,1.4876,3.0892,-3.6830,5.032
5.830439,0.7822,2.2625,-4.3740,4.986
5.847579,-0.6166,-0.4291,-2.6137,2.719
5.868703,0.5188,-2.1635,-1.0115,2.444
5.890257,0.1930,-1.0119,-1.6157,1.916
5.915063,0.5811,2.2034,-1.1905,2.571
5.929382,0.8211,2.0288,-1.1313,2.464
5.949754,0.2292,0.6653,-1.6209,1.767
5.970886,0.0377,-0.4537,-1.0383,1.134
5.991140,-1.1221,-0.1594,0.0261,1.134
6.019879,-1.7147,0.0114,0.0059,1.715
6.036205,-1.9257,-0.1153,-0.3519,1.961
6.052016,-1.9029,-0.3951,-0.7064,2.068
6.072252,-1.7634,-0.5921,-0.5676,1.945
6.093409,-1.3023,-0.9295,-0.5000,1.676
6.130498,-1.0455,-0.7221,-0.1138,1.276
6.144089,-0.9504,-0.5608,-0.0663,1.105
6.160227,-1.0451,0.0130,0.3220,1.094
6.176689,-1.1419,0.2150,0.4270,1.238
6.195252,-0.8641,0.1325,-0.1458,0.886
6.230262,-0.7928,-0.5258,1.1180,1.468
6.246256,-1.0239,-0.5791,1.3357,1.780
6.259883,-0.6685,-0.8157,1.5994,1.916
6.277018,-0.2826,-0.8693,1.3377,1.620
6.298015,0.6940,-0.6721,1.4465,1.739
6.335052,2.1263,-0.1723,2.5376,3.315
6.352023,1.2771,0.1577,2.4608,2.777
6.359429,1.2084,0.1664,1.9001,2.258
6.379317,2.1932,1.1001,1.5428,2.898
6.400937,4.3689,0.3318,1.8604,4.760
6.431337,2.4739,-1.6247,-3.3098,4.440
6.444566,1.3159,-1.1844,-3.4971,3.920
6.460751,-0.5804,0.1892,-4.1023,4.147
6.481768,-1.8977,1.3952,-3.2970,4.052
6.502688,-0.9537,0.6582,-1.8699,2.200
6.535161,0.6685,-1.2497,-0.7475,1.602
6.552253,1.1686,-1.0811,-0.3674,1.634
6.563393,1.2609,-0.2406,-0.4503,1.360
6.583958,0.5069,1.8460,-0.4958,1.977
6.604215,-0.6222,2.2531,-0.6075,2.415
6.632021,-1.3465,-0.0207,-0.2001,1.361
6.651246,-1.4447,-1.0828,0.3361,1.836
6.665409,-1.4674,-1.1592,0.4703,1.928
6.685467,-1.5603,-0.6591,0.0604,1.695
6.705549,-1.4697,0.2285,-0.3426,1.526
6.725582,-1.2705,0.8845,-0.5793,1.653
6.746006,-1.1702,0.9799,-0.1828,1.537
6.766682,-1.4398,0.7615,0.3598,1.668
6.787707,-1.5999,0.7790,0.7547,1.933
6.807599,-1.4585,1.0130,0.8705,1.978
6.846603,-1.0167,0.7861,1.3018,1.829
6.860366,-0.8108,-0.3659,2.0953,2.276
6.875053,-0.6948,-1.0446,2.0663,2.417
6.891278,0.1934,-1.0215,0.9621,1.417
6.909445,1.5490,0.9707,-0.5408,1.906
6.946320,1.6537,2.5731,0.7102,3.140
6.958830,1.2933,1.0129,3.3051,3.691
6.974455,1.1375,-0.3990,4.1685,4.339
6.992862,2.7345,-3.2404,3.3157,5.383
7.029669,3.1887,2.8293,-4.0097,5.852
7.050010,1.3031,2.6137,-3.8956,4.869
7.057479,0.0582,1.0219,-3.6656,3.806
7.074661,-1.3120,-0.1838,-2.4168,2.756
7.092965,-0.6017,-1.4176,-0.0757,1.542
7.129986,-0.6054,0.9887,-1.8990,2.225
7.142702,0.0433,1.8623,-1.5557,2.427
7.157446,0.7319,1.2582,-1.2945,1.948
7.174394,0.8231,0.0508,-1.4691,1.685
7.194752,0.7301,-1.7333,-0.7619,2.029
7.229171,-0.9335,-0.1786,0.2856,0.992
7.249522,-1.0573,0.5094,-0.0942,1.177
7.257517,-1.1064,0.5505,-0.2343,1.258
7.277111,-1.5302,0.1093,-0.3742,1.579
7.297318,-1.8518,-0.3961,-0.6031,1.987
7.328146,-1.9498,-0.3735,-0.6373,2.085
7.342285,-1.6934,-0.4365,-0.5642,1.837
7.361870,-1.2376,-0.6379,-0.6053,1.518
7.382534,-1.1405,-0.3853,-0.2970,1.240
7.402895,-1.0357,-0.2015,0.1842,1.071
7.423670,-0.5273,-0.5678,0.1802,0.796
7.443191,-0.3614,-0.3595,1.0255,1.145
7.463369,-0.8811,-0.1901,1.5739,1.814
7.483551,-1.0908,-0.3242,1.4969,1.880
7.503651,-0.9411,-0.7421,1.0313,1.581
7.528260,0.0553,-0.4560,1.6473,1.710
7.547244,1.3976,-0.0512,2.3168,2.706
7.567072,2.0405,-0.0010,2.4645,3.200
7.587411,1.8964,-0.3072,1.8897,2.695
7.608017,2.2056,0.5649,1.5724,2.767
7.645261,4.9053,-1.5595,-2.7234,5.823
7.667486,2.2018,-0.7279,-3.5666,4.254
7.672465,1.0730,0.1202,-3.2718,3.445
7.689709,0.2716,0.7118,-3.5414,3.622
7.709277,-0.7695,0.9638,-3.2412,3.468
7.743550,-0.4895,-0.9676,-1.9914,2.268
7.759125,-0.3225,-1.2963,-0.6522,1.487
7.772725,0.4390,-0.8238,-0.0291,0.934
7.790712,1.0205,-0.1751,-0.2376,1.062
7.811654,0.5590,2.2451,-1.2651,2.637
7.844714,-0.8758,0.3913,-1.2134,1.547
7.859598,-1.0659,-0.3521,-1.1659,1.618
7.872480,-1.2410,-0.8641,-0.6471,1.645
7.893572,-1.0153,-0.1923,0.3007,1.076
7.914255,-1.0950,0.4296,0.0986,1.180
7.946269,-1.3623,0.4699,-0.5873,1.556
7.968719,-1.5562,0.7423,-0.3580,1.761
7.974936,-1.7245,0.8880,0.0275,1.940
7.996731,-1.9995,0.7280,0.7522,2.257
8.026181,-1.4534,-0.0611,0.5358,1.550
8.038805,-1.1908,0.1050,0.5805,1.329
8.057259,-0.8144,0.6635,0.5117,1.168
8.078196,-0.7295,0.7840,0.4267,1.153
8.098970,-0.7768,0.5243,0.8770,1.284
